chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	type	geneName	geneName2	geneType	status	annotationType	position	longName	syns	subCellLoc	comments	uniProtId	pmids
chr14	24266853	24267689	repeat	1000	-	24266853	24267689	12,12,120	2	36,30	0,806		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 442-463 on protein Q92696				LRR 1	Q92696	
chr14	24267914	24268170	repeat	1000	-	24267914	24268170	12,12,120	2	44,61	0,195		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 363-397 on protein Q92696				PFTA 6	Q92696	
chr14	24268985	24269503	repeat	1000	-	24268985	24269503	12,12,120	3	8,84,13	0,94,505		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 207-241 on protein Q92696				PFTA 5	Q92696	
chr14	24269542	24269647	repeat	1000	-	24269542	24269647	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 159-193 on protein Q92696				PFTA 4	Q92696	
chr14	24269647	24270010	repeat	1000	-	24269647	24270010	12,12,120	2	47,58	0,305		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 124-158 on protein Q92696				PFTA 3	Q92696	
chr14	24270013	24270118	repeat	1000	-	24270013	24270118	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 88-122 on protein Q92696				PFTA 2	Q92696	
chr14	24270338	24270443	repeat	1000	-	24270338	24270443	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 44-78 on protein Q92696				PFTA 1	Q92696	
chr14	24300433	24300529	repeat	1000	+	24300433	24300529	12,12,120	1	96	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 92-123 on protein Q86U38				Pumilio 1	Q86U38	
chr14	24300724	24300829	repeat	1000	+	24300724	24300829	12,12,120	1	105	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 189-223 on protein Q86U38				Pumilio 2	Q86U38	
chr14	24302092	24302325	repeat	1000	+	24302092	24302325	12,12,120	2	14,94	0,139		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 313-348 on protein Q86U38				Pumilio 3	Q86U38	
chr14	24302331	24303088	repeat	1000	+	24302331	24303088	12,12,120	2	93,15	0,742		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 351-386 on protein Q86U38				Pumilio 4	Q86U38	
chr14	24304154	24304262	repeat	1000	+	24304154	24304262	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 509-544 on protein Q86U38				Pumilio 5	Q86U38	
chr14	24304268	24304588	repeat	1000	+	24304268	24304588	12,12,120	2	9,96	0,224		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 547-581 on protein Q86U38				Pumilio 6	Q86U38	
chr14	24370034	24370085	repeat	1000	+	24370034	24370085	12,12,120	1	51	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 213-229 on protein Q14934				SP 1	Q14934	
chr14	24370226	24370277	repeat	1000	+	24370226	24370277	12,12,120	1	51	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 277-293 on protein Q14934				SP 2; approximate	Q14934	
chr14	30895413	30895506	repeat	1000	-	30895413	30895506	12,12,120	1	93	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 767-797 on protein Q13033				WD 6	Q13033	
chr14	30895524	30895731	repeat	0	-	30895524	30895731	0,150,250	2	56,70	0,137		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 635-676 on protein A0AV58				WD	A0AV58	
chr14	30895524	30895725	repeat	1000	-	30895524	30895725	12,12,120	2	56,64	0,137		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 721-760 on protein Q13033				WD 5	Q13033	
chr14	30895731	30902638	repeat	1000	-	30895731	30902638	12,12,120	2	17,103	0,6804		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 679-718 on protein Q13033				WD 4	Q13033	
chr14	30906895	30907015	repeat	1000	-	30906895	30907015	12,12,120	1	120	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 584-623 on protein Q13033				WD 3	Q13033	
chr14	30906922	30907021	repeat	0	-	30906922	30907021	0,150,250	1	99	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 498-530 on protein A0AV58				WD	A0AV58	
chr14	30911050	30911784	repeat	1000	-	30911050	30911784	12,12,120	2	112,8	0,726		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 531-570 on protein Q13033				WD 2	Q13033	
chr14	30911074	30911790	repeat	0	-	30911074	30911790	0,150,250	2	88,14	0,702		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 445-478 on protein A0AV58				WD	A0AV58	
chr14	30911823	30912131	repeat	0	-	30911823	30912131	0,150,250	2	1,125	0,183		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 392-433 on protein A0AV58				WD	A0AV58	
chr14	30911823	30912125	repeat	1000	-	30911823	30912125	12,12,120	2	1,119	0,183		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 478-517 on protein Q13033				WD 1	Q13033	
chr14	31156935	31157191	repeat	1000	-	31156935	31157191	12,12,120	2	75,27	0,229		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 579-612 on protein Q9ULT8				ANK 4	Q9ULT8	
chr14	31168446	31169426	repeat	1000	-	31168446	31169426	12,12,120	2	26,73	0,907		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 459-491 on protein Q9ULT8				ANK 3	Q9ULT8	
chr14	31169426	31171917	repeat	0	-	31169426	31171917	0,150,250	2	42,57	0,2434		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 426-458 on protein A0A087X2H1				ANK	A0A087X2H1	
chr14	31169435	31171917	repeat	1000	-	31169435	31171917	12,12,120	2	33,57	0,2425		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 426-455 on protein Q9ULT8				ANK 2	Q9ULT8	
chr14	31171911	31172096	repeat	0	-	31171911	31172096	0,150,250	2	48,51	0,134		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 395-427 on protein A0A087X2H1				ANK	A0A087X2H1	
chr14	31171920	31172096	repeat	1000	-	31171920	31172096	12,12,120	2	39,51	0,125		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 395-424 on protein Q9ULT8				ANK 1	Q9ULT8	
chr14	31337476	31337590	repeat	1000	-	31337476	31337590	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1079-1116 on protein Q86XA9				HEAT 2	Q86XA9	
chr14	31349829	31349943	repeat	1000	-	31349829	31349943	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 846-883 on protein Q86XA9				HEAT 1	Q86XA9	
chr14	32546936	32599484	repeat	1000	+	32546936	32599484	12,12,120	3	63,123,75	0,30183,52473		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 762-848 on protein Q13023				Spectrin 1	Q13023	
chr14	32732558	32773755	repeat	1000	+	32732558	32773755	12,12,120	3	42,225,78	0,3099,41119		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1036-1150 on protein Q13023				Spectrin 2	Q13023	
chr14	35402528	35403153	repeat	0	-	35402528	35403153	0,150,250	3	9,86,4	0,245,621		cmpl	cmpl	0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 182-214 on protein G3V3I4				ANK	G3V3I4	
chr14	35402555	35402654	repeat	0	-	35402555	35402654	0,150,250	1	99	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 216-248 on protein A0A8V8TLC3				ANK	A0A8V8TLC3	
chr14	35402564	35402654	repeat	1000	-	35402564	35402654	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 216-245 on protein P25963				ANK 5	P25963	
chr14	35402657	35403153	repeat	0	-	35402657	35403153	0,150,250	3	6,89,4	0,113,492		cmpl	cmpl	0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 182-214 on protein A0A8V8TLC3				ANK	A0A8V8TLC3	
chr14	35402657	35402857	repeat	0	-	35402657	35402857	0,150,250	2	6,87	0,113		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1-31 on protein Q9UGJ5				ANK	Q9UGJ5	
chr14	35402770	35403285	repeat	0	-	35402770	35403285	0,150,250	3	89,1,3	0,379,512		cmpl	cmpl	0,0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 26-56 on protein Q9UGJ4				ANK	Q9UGJ4	
chr14	35402773	35403153	repeat	1000	-	35402773	35403153	12,12,120	2	86,4	0,376		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 182-211 on protein P25963				ANK 4	P25963	
chr14	35403180	35403270	repeat	1000	-	35403180	35403270	12,12,120	1	90	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 143-172 on protein P25963				ANK 3	P25963	
chr14	35403270	35403698	repeat	0	-	35403270	35403698	0,150,250	2	90,9	0,419		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 110-142 on protein A0A8V8TLC3				ANK	A0A8V8TLC3	
chr14	35403279	35403698	repeat	1000	-	35403279	35403698	12,12,120	2	81,9	0,410		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 110-139 on protein P25963				ANK 2	P25963	
chr14	35403288	35403360	repeat	0	-	35403288	35403360	0,150,250	1	72	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1-24 on protein Q9UGJ4				ANK	Q9UGJ4	
chr14	35403716	35404428	repeat	1000	-	35403716	35404428	12,12,120	2	82,11	0,701		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 73-103 on protein P25963				ANK 1	P25963	
chr14	36680675	36684916	repeat	1000	-	36680675	36684916	12,12,120	3	44,53,173	0,3152,4068		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 205-294 on protein Q9BQT8				Solcar 3	Q9BQT8	
chr14	36711332	36729518	repeat	1000	-	36711332	36729518	12,12,120	3	150,108,12	0,14237,18174		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 107-196 on protein Q9BQT8				Solcar 2	Q9BQT8	
chr14	36729536	37172320	repeat	1000	-	36729536	37172320	12,12,120	5	30,67,84,49,40	0,4970,84381,145419,442744		cmpl	cmpl	0,0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 11-100 on protein Q9BQT8				Solcar 1	Q9BQT8	
chr14	37749323	37749737	repeat	0	+	37749323	37749737	0,150,250	2	78,24	0,390		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 917-950 on protein G3V3A5				TPR	G3V3A5	
chr14	37749839	37751150	repeat	0	+	37749839	37751150	0,150,250	2	4,98	0,1213		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 985-1018 on protein G3V3A5				TPR	G3V3A5	
chr14	37753224	37787558	repeat	0	+	37753224	37787558	0,150,250	2	11,91	0,34243		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1086-1119 on protein G3V3A5				TPR	G3V3A5	
chr14	37792375	37795332	repeat	0	+	37792375	37795332	0,150,250	2	39,63	0,2894		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1224-1257 on protein G3V3A5				TPR	G3V3A5	
chr14	37796893	37804727	repeat	1000	+	37796893	37804727	12,12,120	2	54,48	0,7786		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 57-90 on protein Q86TZ1				TPR 1	Q86TZ1	
chr14	37804757	37808789	repeat	1000	+	37804757	37808789	12,12,120	2	57,57	0,3975		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 101-138 on protein Q86TZ1				TPR 2	Q86TZ1	
chr14	37804757	37806405	repeat	0	+	37804757	37806405	0,150,250	2	57,45	0,1603		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1370-1403 on protein G3V3A5				TPR	G3V3A5	
chr14	37808789	37812358	repeat	1000	+	37808789	37812358	12,12,120	2	57,45	0,3524		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 139-172 on protein Q86TZ1				TPR 3	Q86TZ1	
chr14	37812367	37817613	repeat	1000	+	37812367	37817613	12,12,120	2	66,36	0,5210		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 176-209 on protein Q86TZ1				TPR 4	Q86TZ1	
chr14	37812367	37817613	repeat	0	+	37812367	37817613	0,150,250	2	66,36	0,5210		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1542-1575 on protein G3V3A5				TPR	G3V3A5	
chr14	37817613	37823810	repeat	1000	+	37817613	37823810	12,12,120	2	38,64	0,6133		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 210-243 on protein Q86TZ1				TPR 5	Q86TZ1	
chr14	37823813	37823921	repeat	1000	+	37823813	37823921	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 245-280 on protein Q86TZ1				TPR 6	Q86TZ1	
chr14	37823921	37826260	repeat	1000	+	37823921	37826260	12,12,120	2	36,66	0,2273		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 281-314 on protein Q86TZ1				TPR 7	Q86TZ1	
chr14	37823921	37826260	repeat	0	+	37823921	37826260	0,150,250	2	36,66	0,2273		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1647-1680 on protein G3V3A5				TPR	G3V3A5	
chr14	37826275	37827207	repeat	1000	+	37826275	37827207	12,12,120	2	72,12	0,920		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 320-347 on protein Q86TZ1				TPR 8	Q86TZ1	
chr14	37827207	37827309	repeat	1000	+	37827207	37827309	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 348-381 on protein Q86TZ1				TPR 9	Q86TZ1	
chr14	37827207	37827309	repeat	0	+	37827207	37827309	0,150,250	1	102	0		cmpl	cmpl	0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1714-1747 on protein G3V3A5				TPR	G3V3A5	
chr14	37827309	37841489	repeat	1000	+	37827309	37841489	12,12,120	2	57,45	0,14135		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 382-415 on protein Q86TZ1				TPR 10	Q86TZ1	
chr14	37827309	37841489	repeat	0	+	37827309	37841489	0,150,250	2	57,45	0,14135		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1748-1781 on protein G3V3A5				TPR	G3V3A5	
chr14	37841489	37841591	repeat	1000	+	37841489	37841591	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 416-449 on protein Q86TZ1				TPR 11	Q86TZ1	
chr14	37841591	37842177	repeat	1000	+	37841591	37842177	12,12,120	2	79,23	0,563		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 450-483 on protein Q86TZ1				TPR 12	Q86TZ1	
chr14	37841591	37842177	repeat	0	+	37841591	37842177	0,150,250	2	79,23	0,563		cmpl	cmpl	0,0	trembl				Unreviewed (TrEMBL)	repeat	amino acids 1816-1849 on protein G3V3A5				TPR	G3V3A5	
chr14	37842177	37842279	repeat	1000	+	37842177	37842279	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 484-517 on protein Q86TZ1				TPR 13	Q86TZ1	
chr14	39039084	39045168	repeat	1000	-	39039084	39045168	12,12,120	4	12,156,87,6	0,1647,3701,6078		cmpl	cmpl	0,0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 632-718 on protein Q15436				Gelsolin-like	Q15436	
chr14	41886778	41886844	repeat	1000	+	41886778	41886844	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 52-73 on protein Q96NI6				LRR 1	Q96NI6	
chr14	41886850	41886916	repeat	1000	+	41886850	41886916	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 76-97 on protein Q96NI6				LRR 2	Q96NI6	
chr14	41886922	41886988	repeat	1000	+	41886922	41886988	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 100-121 on protein Q96NI6				LRR 3	Q96NI6	
chr14	41886994	41887060	repeat	1000	+	41886994	41887060	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 124-145 on protein Q96NI6				LRR 4	Q96NI6	
chr14	41887066	41887132	repeat	1000	+	41887066	41887132	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 148-169 on protein Q96NI6				LRR 5	Q96NI6	
chr14	41887138	41887204	repeat	1000	+	41887138	41887204	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 172-193 on protein Q96NI6				LRR 6	Q96NI6	
chr14	41887210	41887276	repeat	1000	+	41887210	41887276	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 196-217 on protein Q96NI6				LRR 7	Q96NI6	
chr14	44929033	44929162	repeat	1000	-	44929033	44929162	12,12,120	1	129	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 528-570 on protein Q9NXS3				Kelch 6	Q9NXS3	
chr14	44929165	44931447	repeat	1000	-	44929165	44931447	12,12,120	2	26,115	0,2167		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 480-526 on protein Q9NXS3				Kelch 5	Q9NXS3	
chr14	44931447	44934155	repeat	1000	-	44931447	44934155	12,12,120	2	94,41	0,2667		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 435-479 on protein Q9NXS3				Kelch 4	Q9NXS3	
chr14	44934158	44934299	repeat	1000	-	44934158	44934299	12,12,120	1	141	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 387-433 on protein Q9NXS3				Kelch 3	Q9NXS3	
chr14	44934299	44934464	repeat	1000	-	44934299	44934464	12,12,120	1	165	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 332-386 on protein Q9NXS3				Kelch 2	Q9NXS3	
chr14	44934464	44945079	repeat	1000	-	44934464	44945079	12,12,120	2	94,50	0,10565		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 284-331 on protein Q9NXS3				Kelch 1	Q9NXS3	
chr14	44962943	44963057	repeat	1000	+	44962943	44963057	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 175-212 on protein Q9Y4F4				HEAT 1	Q9Y4F4	
chr14	44963060	44963162	repeat	1000	+	44963060	44963162	12,12,120	1	102	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 214-247 on protein Q9Y4F4				HEAT 2	Q9Y4F4	
chr14	44963171	44963288	repeat	1000	+	44963171	44963288	12,12,120	1	117	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 251-289 on protein Q9Y4F4				HEAT 3	Q9Y4F4	
chr14	44963453	44963573	repeat	1000	+	44963453	44963573	12,12,120	1	120	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 345-384 on protein Q9Y4F4				HEAT 4	Q9Y4F4	
chr14	44963588	44963702	repeat	1000	+	44963588	44963702	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 390-427 on protein Q9Y4F4				HEAT 5	Q9Y4F4	
chr14	44963711	44963819	repeat	1000	+	44963711	44963819	12,12,120	1	108	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 431-466 on protein Q9Y4F4				HEAT 6	Q9Y4F4	
chr14	44963819	44963933	repeat	1000	+	44963819	44963933	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 467-504 on protein Q9Y4F4				HEAT 7	Q9Y4F4	
chr14	44963936	44964050	repeat	1000	+	44963936	44964050	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 506-543 on protein Q9Y4F4				HEAT 8	Q9Y4F4	
chr14	45043752	45044709	repeat	1000	+	45043752	45044709	12,12,120	2	39,75	0,882		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1294-1331 on protein Q9Y4F4				HEAT 9	Q9Y4F4	
chr14	45044718	45044832	repeat	1000	+	45044718	45044832	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1335-1372 on protein Q9Y4F4				HEAT 10	Q9Y4F4	
chr14	45066629	45066743	repeat	1000	+	45066629	45066743	12,12,120	1	114	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1485-1522 on protein Q9Y4F4				HEAT 11	Q9Y4F4	
chr14	45066752	45068522	repeat	1000	+	45066752	45068522	12,12,120	2	15,99	0,1671		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1526-1563 on protein Q9Y4F4				HEAT 12	Q9Y4F4	
chr14	45068531	45071716	repeat	1000	+	45068531	45071716	12,12,120	2	112,5	0,3180		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 1567-1605 on protein Q9Y4F4				HEAT 13	Q9Y4F4	
chr14	45096102	45096201	repeat	1000	+	45096102	45096201	12,12,120	1	99	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 109-141 on protein Q86UA1				HAT 1	Q86UA1	
chr14	45096204	45096961	repeat	1000	+	45096204	45096961	12,12,120	2	24,75	0,682		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 143-175 on protein Q86UA1				HAT 2	Q86UA1	
chr14	45096982	45102613	repeat	1000	+	45096982	45102613	12,12,120	2	23,85	0,5546		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 183-218 on protein Q86UA1				HAT 3	Q86UA1	
chr14	45102616	45107472	repeat	1000	+	45102616	45107472	12,12,120	2	80,22	0,4834		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 220-253 on protein Q86UA1				HAT 4	Q86UA1	
chr14	45108507	45109699	repeat	1000	+	45108507	45109699	12,12,120	2	15,84	0,1108		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 333-365 on protein Q86UA1				HAT 5	Q86UA1	
chr14	45109702	45110114	repeat	1000	+	45109702	45110114	12,12,120	2	78,21	0,391		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 367-399 on protein Q86UA1				HAT 6	Q86UA1	
chr14	45110126	45110553	repeat	1000	+	45110126	45110553	12,12,120	2	94,5	0,422		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 404-436 on protein Q86UA1				HAT 7	Q86UA1	
chr14	49607579	49607645	repeat	1000	+	49607579	49607645	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 155-176 on protein Q96L50				LRR 1	Q96L50	
chr14	49607648	49607714	repeat	1000	+	49607648	49607714	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 178-199 on protein Q96L50				LRR 2	Q96L50	
chr14	49607717	49607783	repeat	1000	+	49607717	49607783	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 201-222 on protein Q96L50				LRR 3	Q96L50	
chr14	49607795	49607861	repeat	1000	+	49607795	49607861	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 227-248 on protein Q96L50				LRR 4	Q96L50	
chr14	49607864	49607930	repeat	1000	+	49607864	49607930	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 250-271 on protein Q96L50				LRR 5	Q96L50	
chr14	49607933	49607999	repeat	1000	+	49607933	49607999	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 273-294 on protein Q96L50				LRR 6	Q96L50	
chr14	49607999	49608065	repeat	1000	+	49607999	49608065	12,12,120	1	66	0		cmpl	cmpl	0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 295-316 on protein Q96L50				LRR 7	Q96L50	
chr14	49693263	49709769	repeat	1000	+	49693263	49709769	12,12,120	3	27,71,61	0,15895,16445		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 24-76 on protein Q8N7A1				Kelch 1	Q8N7A1	
chr14	49709778	49710379	repeat	1000	+	49709778	49710379	12,12,120	2	48,117	0,484		cmpl	cmpl	0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 80-134 on protein Q8N7A1				Kelch 2	Q8N7A1	
chr14	49710379	49725745	repeat	1000	+	49710379	49725745	12,12,120	3	2,79,60	0,13494,15306		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 135-181 on protein Q8N7A1				Kelch 3	Q8N7A1	
chr14	49728979	49732767	repeat	1000	+	49728979	49732767	12,12,120	3	30,59,64	0,510,3724		cmpl	cmpl	0,0,0	swissprot				Manually reviewed (Swiss-Prot)	repeat	amino acids 208-258 on protein Q8N7A1				Kelch 4	Q8N7A1	
